Id,ZipCode,Longitude,Latitude,NumberOfBeds,TraumaLevel,HasHelipad
9141,91356,-118.5398562,34.1794458300001,60,,False
9142,91770,-118.10568845,34.0695660700001,118,,False
9143,90095,-118.44662507,34.0665543800001,446,,True
9144,90089,-118.20478551,34.06135541,60,,True
9145,91401,-118.44749083,34.1769007,59,,False
9146,91208,-118.21598001,34.20488886,116,,True
9147,91790,-117.94490301,34.0713694500001,13,,False
9148,90033,-118.2179995,34.0491115,293,,False
9149,90813,-118.19664647,33.78936752,63,,False
9150,90011,-118.26621008,34.00729948,72,,False
9151,90703,-118.1029467,33.8843352700001,187,,False
9152,91367,-118.58968722,34.1703945,274,,False
9153,90232,-118.39669906,34.0230942000001,103,,False
9154,90804,-118.14462465,33.7884719100001,0,,False
9155,90262,-118.20282854,33.92974616,40,,True
9156,91706,-117.9676425,34.0630569,4,,False
9157,91325,-118.533657,34.2201988,40,,True
9158,93534,-118.15850593,34.6882544200001,30,,True
9159,91206,-118.23000525,34.15044282,60,,True
9160,91768,-117.79063593,34.0609925700001,40,,False
9161,91723,-117.8935005,34.0878738000001,30,,False
9162,90732,-118.30764378,33.73810424,48,,False
9163,91776,-118.1058436,34.1010384,42,,False
9164,91352,-118.3960912,34.2405259000001,38,,False
9165,91204,-118.2569564,34.1280862,49,,False
9166,90033,-118.2173882,34.0495414000001,33,,False
9167,91436,-118.4870017,34.1574278000001,13,,False
9168,91355,-118.5526337,34.3988591,23,2.0,True
9169,90706,-118.1297319,33.8743136000001,32,,False
9170,90033,-118.2013106,34.06202984,401,,True
9171,90292,-118.4392262,33.9821449,30,,False
9172,90732,-118.305098,33.7382583,25,,False
9173,91105,-118.15298394,34.1343853600001,41,2.0,True
9174,91740,-117.86513794,34.1274871300001,63,,False
9175,91706,-117.98569517,34.06534422,272,,False
9176,91208,-118.21570392,34.2047447800001,24,,True
9177,92706,-117.89159475,33.7621497000001,54,,False
