Id,ZipCode,Longitude,Latitude
1,99645,-149.1249564,61.5982418
2,99654,-149.597261,61.533559
3,99654,-149.3274,61.61491
4,99508,-149.7825,61.19254
5,99611,-151.2458252,60.5578072
6,99611,-151.2817,60.56087
7,99611,-151.2458252,60.5578072
8,99901,-131.6578,55.34521
9,99840,-135.29942322,59.46663666
10,99835,-135.3377,57.05054
11,99835,-135.3298,57.05247
12,99502,-149.9484,61.15869
13,99652,-149.8193926,61.5392176
14,99648,-159.1434021,55.91162872
15,99576,-158.497582,59.043675
16,99686,-146.3559,61.12965
17,99921,-133.1529,55.47603
18,99901,-131.680595,55.354539
19,99508,-149.81236,61.21498
20,99801,-134.5679,58.38338
21,99587,-149.135,60.96125
22,99801,-134.5818,58.3815
23,99801,-134.57254,58.38258
24,99833,-132.9518,56.8135
25,99833,-132.9519,56.81384
26,99507,-149.835,61.14275
27,99827,-135.4444,59.23146
28,99835,-135.3215,57.0512
29,99835,-135.3286,57.05148
30,99835,-135.3239,57.05231
31,99645,-149.125179,61.588884
32,99645,-149.1117,61.59729
33,99645,-149.131081,61.606999
34,99645,-149.131081,61.606999
35,99645,-149.13985,61.62831
36,99645,-149.2255,61.59884
37,99645,-149.1178,61.6021
38,99517,-149.9517,61.18523
39,99516,-149.8349,61.0964
40,99507,-149.8502,61.17411
41,99577,-149.5378,61.31345
42,99577,-149.5683,61.32858
43,99577,-149.5711,61.33085
44,99577,-149.5443,61.32471
45,99577,-149.5371,61.31174
46,99577,-149.56343,61.336259
47,99567,-149.510411,61.36876
48,99743,-149.0,63.86857
49,99508,-149.823173,61.225085
50,99801,-134.4196,58.30178
51,99801,-134.41952,58.303659
52,99518,-149.876,61.1692
53,99518,-149.8766,61.16978
54,99507,-149.8389,61.1735
55,99503,-149.90335,61.180679
56,99504,-149.761,61.1931
57,99507,-149.938109,61.125585
58,99577,-149.569111,61.32025
59,99518,-149.8923,61.17107
60,99507,-149.8136,61.1817
61,99559,-161.7732,60.80289
62,99801,-134.42497,58.303609
63,99801,-134.4239,58.30333
64,99518,-149.8608,61.14613
65,99515,-149.9431,61.1239
66,99518,-149.8933,61.1472
67,99516,-149.8031,61.1221
68,99515,-149.9012,61.14127
69,99833,-132.957279,56.813293
70,99705,-147.5121,64.82387
71,99705,-147.352,64.75185
72,99615,-152.3761,57.80671
73,99615,-152.3551,57.80818
74,99615,-152.3714,57.80133
75,99709,-147.8089,64.85326
76,99775,-147.82215881,64.85896301
77,99801,-134.5568007,58.3594987
78,99801,-134.41,58.30229
79,99701,-147.744622,64.818132
80,99701,-147.7139963,64.8311944
81,99709,-147.7542,64.85476
82,99701,-147.7436,64.81419
83,99709,-147.788,64.82841
84,99701,-147.7275,64.83022
85,99701,-147.7123,64.80958
86,99701,-147.7607,64.82072
87,99709,-147.7969,64.83395
88,99762,-165.389372,64.496738
89,99762,-165.387788,64.498009
90,99752,-162.579573,66.899841
91,99574,-145.7582,60.54535
92,99654,-149.3258,61.58546
93,99654,-149.31332,61.58541
94,99654,-149.312461,61.585449
95,99654,-149.4122,61.58851
96,99503,-149.89797,61.176709
97,99654,-149.3983,61.5731
98,99623,-149.635613,61.582514
99,99654,-149.3986,61.57217
100,99654,-149.4334,61.59423
101,99654,-149.3505,61.56846
102,99654,-149.4441,61.58912
103,99654,-149.4396,61.57707
104,99507,-149.78549,61.18081
105,99824,-134.3924,58.2753
106,99623,-149.622401,61.516889
107,99623,-149.55198,61.58298
108,99654,-149.4451,61.58441
109,99687,-149.446277,61.585015
110,99654,-149.4568,61.58273
111,99508,-149.8653173,61.1904629
112,99508,-149.8283,61.18381
113,99515,-149.85635,61.102419
114,99502,-149.951,61.15347
115,99502,-149.9498,61.14804
116,99502,-149.9509,61.15255
117,99516,-149.8454,61.11468
118,99516,-149.8275407,61.1092332
119,99507,-149.8361058,61.1370764
120,99515,-149.8631,61.13235
121,99507,-149.8079,61.15786
122,99504,-149.7399,61.19646
123,99507,-149.8507,61.1547
124,99504,-149.763411,61.191169
125,99504,-149.75847,61.209719
126,99504,-149.7619,61.2093
127,99507,-149.8357,61.1334
128,99701,-147.7161571,64.8512998
129,99516,-149.752221,61.08517
130,99507,-149.8354,61.1654
131,99603,-151.5458,59.64635
132,99611,-151.2522,60.5542
133,99501,-149.9066,61.21026
134,99501,-149.89,61.21046
135,99501,-149.8807,61.21302
136,99503,-149.894291,61.198629
137,99501,-149.875811,61.231369
138,99508,-149.8558,61.19397
139,99502,-149.9355,61.15703
140,99504,-149.74842,61.204779
141,99504,-149.7472,61.18501
142,99507,-149.8327,61.14391
143,99504,-149.72222,61.217509
144,99507,-149.78528,61.137509
145,99516,-149.7688,61.12019
146,99577,-149.5246,61.30132
147,99577,-149.502321,61.306446
148,99577,-149.5479,61.34495
149,99567,-149.4637,61.40041
150,99508,-149.8609,61.18968
151,99508,-149.8596,61.19308
152,99501,-149.8735,61.21787
153,99504,-149.778533,61.197756
154,99503,-149.91234,61.19032
155,99517,-149.9267,61.17537
156,99503,-149.8963,61.19559
157,99501,-149.8667,61.22891
158,99503,-149.902071,61.202439
159,99501,-149.8164,61.22326
160,99508,-149.81217,61.202489
161,99501,-149.8899,61.21483
162,99504,-149.761,61.196
163,99669,-151.0704,60.48743
164,99669,-151.146,60.48997
165,99669,-151.077,60.50068
166,99503,-149.8748,61.19262
167,99701,-147.666745,64.840447
168,99517,-149.9254,61.18747
169,99517,-149.948,61.19421
170,99502,-149.97219,61.15905
171,99502,-149.9469,61.16614
172,99901,-131.8026,55.46711
173,99901,-131.6692,55.34904
174,99504,-149.778543,61.20141
175,99508,-149.8261,61.21082
176,99508,-149.81217,61.202489
177,99901,-131.7274,55.37836
178,99801,-134.58779,58.388499
179,99801,-134.576281,58.38873
180,36610,-88.08314,30.72421
181,36608,-88.207689,30.718155
182,36460,-87.32561,31.519275
183,35045,-86.65405,32.83665
184,36867,-85.02474,32.48296
185,35044,-86.286182,33.301991
186,36553,-88.02074,31.2698
187,36607,-88.10573,30.70624
188,36856,-85.002501,32.22808
189,36732,-87.86166,32.50782
190,35206,-86.71026,33.58215
191,36732,-87.16803741,32.94547272
192,35952,-86.38985,34.12712
193,36401,-86.94,31.42654
194,35810,-86.58588,34.77405
195,36603,-88.05296,30.69969
196,36867,-85.03771,32.475496
197,36107,-86.28283,32.3703
198,36273,-85.39044,33.54325
199,36832,-85.49332,32.58357
200,35094,-86.55105,33.54871
201,36526,-87.859564,30.658723
202,36117,-86.20933,32.39429
203,36117,-86.2065182,32.3776973
204,36092,-86.20731,32.52151
205,35206,-86.72659,33.56427
206,36603,-88.04765,30.68156
207,35064,-86.90907,33.4991
208,35801,-86.59783,34.74539
209,36526,-87.87672,30.5969
210,36853,-85.854842,32.661367
211,35215,-86.687212,33.65138
212,36460,-87.32933,31.52666
213,36024,-86.015933,32.637885
214,35242,-86.68821,33.41462
215,35212,-86.74155,33.54456
216,36732,-87.8349,32.50407
217,35405,-87.553092,33.102241
218,35901,-86.01231,34.01422
219,35042,-87.171992,32.94934
220,35135,-86.2271,33.59445
221,36526,-87.86831,30.64064
222,35211,-86.85518,33.49162
223,35228,-86.89864,33.4776
224,35906,-86.04883,33.96978
225,35206,-86.7235,33.56299
226,36117,-86.251586,32.384376
227,35160,-86.07713,33.45823
228,36330,-85.85635,31.33808
229,36022,-86.48271,32.61705
230,36330,-85.85671,31.33703
231,36801,-85.37803,32.65056
232,35205,-86.832022,33.495991
233,36608,-88.21243,30.6882
234,36603,-88.05614,30.66818
235,36801,-85.406781,32.640664
236,36830,-85.44193,32.60929
237,36037,-86.63506,31.85345
238,36108,-86.340487,32.34386
239,36201,-85.83662,33.62964
240,36701,-87.000628,32.411993
241,35404,-87.51356,33.21251
242,36116,-86.2639093,32.3237007
243,35810,-86.57934,34.79994
244,36081,-85.97211,31.8103
245,35772,-85.8193043,34.8516864
246,35214,-86.892,33.56408
247,35208,-86.88651,33.4899
248,35207,-86.8196,33.55503
249,36701,-87.02454,32.42122
250,36617,-88.11082,30.72972
251,35173,-86.586,33.63557
252,36609,-88.139972,30.654991
253,35235,-86.857575,33.484737
254,36107,-86.27306,32.37265
255,36107,-86.27233,32.37211
256,36266,-85.7165,33.35836
257,35661,-87.67022,34.74365
258,36526,-87.89419,30.60432
259,36089,-85.69867,32.14267
260,36054,-86.38736,32.50193
261,36054,-86.36024,32.47452
262,36575,-88.225582,30.724801
263,36854,-85.14324,32.7035
264,36507,-87.78967,30.89307
265,36273,-85.33925,33.52527
266,35401,-87.62137,33.16884
267,36201,-85.8278,33.67188
268,35404,-87.4861,33.22915
269,35126,-86.68108,33.69133
270,35661,-87.66698,34.75817
271,36301,-85.37815,31.19425
272,35805,-86.6269934,34.6872693
273,36701,-87.0604746,32.4296409
274,35020,-86.93656,33.41338
275,35131,-86.263192,33.660701
276,35206,-86.73553,33.55418
277,35404,-87.50504,33.20503
278,35405,-87.52563,33.17686
279,36117,-86.19897,32.39328
280,36618,-88.1367,30.72763
281,36092,-86.207928,32.5443848
282,36092,-86.20793,32.54438
283,35080,-86.90337,33.30106
284,36567,-87.7173,30.55063
285,36108,-86.33219,32.35786
286,36535,-87.69257,30.40898
287,35010,-85.96182,32.93221
288,35906,-86.05701,33.94415
289,35640,-86.94566,34.45747
290,35020,-86.9314,33.44382
291,36330,-85.79702,31.33336
292,36330,-85.863847,31.3151713
293,35816,-86.60685,34.74429
294,35020,-86.93556,33.41071
295,35007,-86.82541,33.2291
296,35040,-86.75259,33.1125
297,35080,-86.8330939,33.2695904
298,36117,-86.17535,32.38307
299,36801,-85.40228,32.62774
300,36801,-85.3733398,32.6435489
301,36877,-85.0907252,32.5421827
302,36117,-86.1710034,32.3517861
303,36340,-85.899444,31.049434
304,35611,-86.95846,34.77787
305,36611,-88.08628,30.75913
306,36606,-88.1127,30.66112
307,36608,-88.125,30.70302
308,35652,-87.28957,34.82508
309,35653,-87.740285,34.506633
310,35645,-87.46776,34.86143
311,35759,-86.518031,34.890363
312,36619,-88.17945,30.5951
313,36451,-87.77354,31.71956
314,35206,-86.731701,33.55857
315,36752,-86.523829,32.250878
316,35211,-86.85059,33.49379
317,35080,-86.87033,33.29253
318,35020,-86.937482,33.414393
319,35904,-86.02348,34.03539
320,35904,-86.02465,34.035
321,36301,-85.39171,31.21016
322,35016,-86.48016,34.32536
323,36041,-86.322275,31.975895
324,36049,-86.26907,31.71886
325,35967,-85.685826,34.477878
326,35055,-86.833787,34.162438
327,35405,-87.50708,33.18671
328,36532,-87.89386,30.504
329,35750,-86.64505,34.97546
330,36606,-88.08843,30.67407
331,35208,-86.889072,33.48751
332,36081,-85.96594,31.80173
333,35242,-86.70173,33.48124
334,35242,-86.66345,33.3688
335,36303,-85.34808,31.22353
336,35209,-86.80367,33.47515
337,35601,-86.9992753,34.6048625
338,35020,-86.96078,33.4191
339,35501,-87.27934,33.84831
340,35221,-86.89215,33.45953
341,35111,-87.04771,33.28736
342,36203,-85.80211,33.58805
343,36301,-85.416671,31.228067
344,35951,-86.23873,34.3105
345,35021,-86.954169,33.399977
346,35244,-86.78423,33.35408
347,35243,-86.75277,33.4148
348,36801,-85.3826644,32.6454577
349,35204,-86.83781,33.50642
350,35040,-86.75493,33.10138
351,35630,-87.68302,34.80164
352,36310,-85.25387,31.56039
353,35630,-87.6924139,34.7986948
354,35630,-87.67974,34.81579
355,35630,-87.692164,34.798774
356,35603,-87.03379,34.58735
357,36201,-85.83398,33.63319
358,36105,-86.29978,32.33039
359,35206,-86.72269,33.55351
360,36104,-86.30895,32.36293
361,35160,-86.12768,33.4856
362,35058,-86.68504,34.2509
363,35235,-86.6846,33.58762
364,36867,-85.02076,32.48792
365,35758,-86.71413,34.74139
366,35473,-87.584886,33.245146
367,35160,-86.0768,33.42507
368,35215,-86.71319,33.59346
369,35221,-86.88336,33.46771
370,36567,-87.708391,30.487314
371,36078,-85.92894,32.55989
372,35501,-87.2923704,33.8327147
373,36863,-85.19308,32.86825
374,35962,-86.01742,34.31248
375,36105,-86.3087034,32.3349308
376,36201,-85.83355,33.66747
377,36801,-85.3767948,32.6521802
378,35206,-86.71029,33.58287
379,35213,-86.74446,33.51865
380,36460,-87.32777,31.5006
381,36109,-86.24581,32.3896
382,35801,-86.59181,34.71019
383,36801,-85.39753,32.64525
384,36830,-85.46361,32.61976
385,36801,-85.40473,32.63206
386,36830,-85.46173,32.61765
387,36867,-85.022089,32.51283
388,36830,-85.494597,32.612073
389,36830,-85.495149,32.611426
390,36830,-85.495069,32.622674
391,35007,-86.8263877,33.2182584
392,35592,-88.110805,33.749415
393,35214,-86.89954,33.56568
394,36264,-85.52656,33.68438
395,36535,-87.71661,30.40963
396,36081,-85.980503,31.799065
397,35768,-86.03095,34.66795
398,35007,-86.79542,33.25943
399,35040,-86.77538,33.17392
400,36083,-85.71131,32.426833
401,36116,-86.22746,32.33524
402,36801,-85.374697,32.6474338
403,36608,-88.27794,30.6764
404,35741,-86.43804,34.73983
405,36502,-87.47537,31.02395
406,35120,-86.453509,33.648162
407,36203,-85.82939,33.61717
408,35503,-87.2749,33.89672
409,36104,-86.31165,32.36676
410,36111,-86.2398278,32.3303922
411,35208,-86.86908,33.50032
412,35601,-87.000526,34.611136
413,35007,-86.82717,33.19737
414,35020,-86.969428,33.39352
415,35405,-87.54201,33.14978
416,35150,-86.2606679,33.179412
417,36108,-86.32974,32.36111
418,36117,-86.1894523,32.3839025
419,35096,-86.11787,33.60645
420,35160,-86.11809,33.41067
421,36110,-86.2875,32.41117
422,36502,-87.48396,31.04441
423,35115,-86.85806,33.10524
424,35217,-86.7836,33.56895
425,35023,-86.98901,33.45512
426,35020,-86.96483,33.407
427,36830,-85.47847,32.61445
428,36116,-86.19579,32.33662
429,35634,-87.57264,34.85033
430,35749,-86.692471,34.821271
431,35064,-86.916939,33.466918
432,35215,-86.66855,33.62275
433,35020,-86.95806885,33.45788193
434,36330,-85.834285,31.323063
435,36330,-85.8345859,31.323135
436,35020,-86.96828,33.36437
437,35206,-86.73586,33.55499
438,35020,-86.92667,33.42366
439,35023,-86.97832,33.43727
440,36426,-87.06032,31.09584
441,36117,-86.14065,32.33849
442,35216,-86.80058,33.39717
443,35020,-86.97149,33.386046
444,35741,-86.49804,34.6871
445,35802,-86.56656,34.66008
446,36830,-85.44821,32.61417
447,35228,-86.90931,33.46114
448,35463,-87.68851,33.09475
449,35206,-86.735631,33.55452
450,35206,-86.735902,33.554261
451,36117,-86.2035993,32.3668914
452,35758,-86.74025,34.69809
453,35802,-86.576623,34.669929
454,35758,-86.7691611,34.749022
455,36421,-86.50294,31.29399
456,35064,-86.922821,33.473904
457,36502,-87.4899925,31.0659362
458,35211,-86.86401,33.48521
459,35215,-86.6787,33.61409
460,35810,-86.60005,34.7934
461,35150,-86.25894,33.1783
462,36532,-87.89582,30.57427
463,36460,-87.35181,31.53458
464,35204,-86.829455,33.513901
465,36801,-85.38106,32.64958
466,35058,-86.86338,34.23858
467,36853,-85.76338,32.82799
468,35801,-86.59119,34.70042
469,36732,-87.83545,32.51368
470,35206,-86.72868,33.56232
471,36608,-88.16859,30.71191
472,36467,-86.27938,31.27642
473,35180,-86.82112,33.84413
474,36206,-85.829841,33.71241
475,35020,-86.95902,33.40616
476,35215,-86.657598,33.640605
477,36801,-85.378419,32.635896
478,35124,-86.805888,33.306005
479,35242,-86.701732,33.41082
480,35235,-86.63416,33.6497
481,35244,-86.86544,33.35064
482,35603,-87.02272,34.57982
483,36695,-88.18996,30.6701
484,35403,-87.260622,33.18936
485,35758,-86.753137,34.680583
486,35805,-86.667436,34.710629
487,36605,-88.07717,30.65244
488,35064,-86.91203,33.49422
489,35150,-86.26035,33.16166
490,35211,-86.8624,33.48698
491,35124,-86.80051,33.31631
492,36420,-86.49344,31.29561
493,35645,-87.5097,34.99531
494,35601,-86.97253,34.57892
495,35208,-86.86509,33.50533
496,36701,-87.05717,32.4078
497,36340,-85.884749,31.047937
498,36610,-88.086162,30.746531
499,35020,-86.95798,33.38955
500,35903,-85.94423,33.99879
501,36201,-85.82933,33.67363
502,36109,-86.2458,32.39029
503,35045,-86.64361,32.83875
504,35126,-86.60226,33.70247
505,35127,-86.95917,33.49063
506,35570,-88.00639,34.1582
507,36117,-86.2058034,32.3657419
508,35215,-86.69924,33.60938
509,35206,-86.73061,33.56234
510,35077,-86.75115,34.01292
511,35754,-86.60499,34.53288
512,35816,-86.635948,34.734984
513,35548,-87.76279,34.02708
514,35647,-87.113652,34.942611
515,35654,-87.728172,34.490049
516,35950,-86.18634,34.25739
517,35601,-87.0071688,34.5631405
518,35630,-87.658691,34.8285552
519,35611,-87.00301,34.7545
520,35633,-87.698341,34.836581
521,35749,-86.77142,34.81922
522,36617,-88.11266,30.73293
523,35447,-88.09429,33.25998
524,36541,-88.33623,30.5172
525,36605,-88.07957,30.59446
526,36617,-88.08321,30.70497
527,36606,-88.11799,30.67909
528,36610,-88.09132,30.73302
529,35406,-87.538985,33.242145
530,36027,-85.13145,31.9175
531,36830,-85.449263,32.635195
532,35022,-86.99191,33.35488
533,36526,-87.9111465,30.6021753
534,36205,-85.794811,33.724292
535,36049,-86.26926,31.69384
536,35209,-86.79697,33.47964
537,36467,-86.25874,31.27681
538,36027,-85.15161,31.86801
539,36420,-86.49546,31.30036
540,36862,-85.40831,32.87321
541,35630,-87.66281,34.80508
542,35816,-86.60332,34.73448
543,36904,-88.2237,32.080155
544,36921,-88.317493,31.911469
545,36451,-87.764986,31.736882
546,36545,-87.90804,31.53806
547,35674,-87.71099,34.73705
548,36502,-87.40716,31.03047
549,36043,-86.36043,32.25667
550,36013,-86.01193,32.30228
551,36330,-85.839395,31.341366
552,35205,-86.79487,33.49949
553,35115,-86.85184,33.10748
554,36251,-85.816841,33.252048
555,36201,-85.84486,33.6207
556,36266,-85.75714,33.30908
557,36272,-85.60995,33.93282
558,36268,-85.95483,33.52958
559,36251,-85.84994,33.27365
560,35208,-86.868671,33.500531
561,36278,-85.54979,33.4518
562,36603,-88.05273,30.69491
563,35801,-86.58307,34.72453
564,36105,-86.30811,32.3231
565,35233,-86.80499,33.50417
566,35564,-87.826015,34.275852
567,35501,-87.27294,33.83021
568,35020,-86.966529,33.388364
569,36853,-85.77281,32.840864
570,35211,-86.87607,33.43098
571,36618,-88.15075,30.72085
572,35758,-86.70376,34.73306
573,36582,-88.16365,30.5484
574,36606,-88.08199,30.6625
575,36265,-85.76224,33.813012
576,36726,-87.33377,32.007264
577,36603,-88.05829,30.69689
578,35062,-87.0877879,33.7265642
579,36081,-85.97178,31.80906
580,36108,-86.217335,32.381665
581,35233,-86.80368,33.50927
582,35976,-86.29514,34.35683
583,36867,-85.0020577,32.473597
584,36608,-88.16197,30.68963
585,36303,-85.413257,31.236823
586,35161,-86.100051,33.435884
587,35045,-86.63377,32.83907
588,35216,-86.78706,33.44656
589,36830,-85.467145,32.633483
590,36801,-85.36864,32.64672
591,36860,-85.41103,32.23571
592,35401,-87.54022,33.19517
593,36109,-86.25629,32.37868
594,35674,-87.7038,34.73808
595,35660,-87.703351,34.749553
596,35401,-87.56737,33.20526
598,36617,-88.08342,30.71638
599,36108,-86.38412,32.30966
600,36116,-86.28252,32.31715
601,36054,-86.3745288,32.5119767
602,36092,-86.23216,32.54005
603,35045,-86.64189,32.83218
604,35215,-86.70607,33.60008
605,36088,-85.71322,32.42591
606,36067,-86.469122,32.432567
607,36078,-85.89656,32.52548
608,36078,-85.89718,32.52557
609,35218,-86.882081,33.510231
610,35802,-86.57053,34.69048
611,35768,-86.03441,34.65808
612,36106,-86.29769,32.35128
613,36110,-86.28798,32.42435
614,35816,-86.60998,34.73252
615,35801,-86.58807,34.72068
616,35210,-86.66795,33.53894
617,36207,-85.79066,33.655162
618,35801,-86.58459,34.69852
619,35601,-87.00545,34.6151
620,35071,-86.8119,33.64972
621,36104,-86.30972,32.35402
622,35803,-86.549726,34.600447
623,35763,-86.49371,34.67471
624,35954,-86.10387,34.01331
625,35903,-85.983944,34.000632
626,35224,-86.90784,33.5163
627,35210,-86.730874,33.531062
628,36116,-86.23828,32.32065
629,35212,-86.76824,33.53721
630,36869,-85.030133,32.423587
631,35160,-86.1125,33.43682
632,36617,-88.088317,30.732518
633,35150,-86.24083,33.17976
634,36701,-87.006361,32.46584
635,35672,-87.41947,34.56301
636,36205,-85.79658,33.71449
637,35072,-86.06071,33.06032
638,35211,-86.85316,33.47061
639,35803,-86.54639,34.64565
640,36274,-85.36633,33.15412
641,36104,-86.294608,32.373337
642,36110,-86.27793,32.4129
643,35810,-86.59763,34.78345
644,35204,-86.83738,33.50913
645,35805,-86.59647,34.72364
646,35020,-86.9558141,33.3803916
647,35160,-86.102077,33.455707
648,36605,-88.06083,30.66284
649,35210,-86.64922,33.57458
650,35215,-86.69965,33.64552
651,36105,-86.2998152,32.3330464
652,35976,-86.311629,34.323516
653,35215,-86.68641,33.63861
654,35022,-86.960031,33.330411
655,36619,-88.19619,30.58622
656,36330,-85.8168,31.30534
657,35660,-87.6832,34.75976
658,35622,-86.95022,34.37848
659,36870,-85.077603,32.468142
660,35803,-86.564689,34.629111
661,36049,-86.26791,31.70562
663,35020,-86.96146,33.3697
664,36877,-85.09924,32.54023
665,35121,-86.49426,33.93201
666,36301,-85.39783,31.21831
667,35810,-86.640743,34.754975
668,36067,-86.425705,32.458457
669,36117,-86.1749772,32.3451866
670,35763,-86.47327,34.66088
671,35805,-86.66494,34.7289
672,35211,-86.84031,33.478
673,36203,-85.82056,33.61364
674,35244,-86.78656,33.3607
675,35285,-86.82039,33.51738
676,35020,-86.95981,33.40425
677,35020,-86.9596513,33.4038572
678,35209,-86.77232,33.46437
679,35759,-86.59755707,34.73392105
680,36116,-86.2368968,32.3230164
681,36344,-85.67114,31.12088
682,36322,-85.71524,31.30667
683,36330,-85.82085,31.32723
684,36604,-88.05828,30.69015
685,36610,-88.07153,30.74756
686,35810,-86.5926816,34.7612502
687,35901,-86.01114,34.02662
688,36551,-87.73887,30.633007
689,36575,-88.25924,30.77044
690,35121,-86.4816873,33.9365451
691,36801,-85.4098,32.62383
692,35805,-86.61012,34.71659
693,36105,-86.30912,32.32715
694,36323,-86.104165,31.422876
695,35803,-86.56113,34.59862
696,35652,-87.3080704,34.8324719
697,35213,-86.72894,33.51889
698,36033,-86.739821,31.635689
699,36502,-87.49072,31.06293
700,35646,-87.5288,34.75211
701,35474,-87.624424,32.988644
702,35803,-86.565247,34.646698
703,36535,-87.7244,30.42192
704,35476,-87.564773,33.242445
705,35042,-87.136747,32.944843
706,36460,-87.303424,31.498386
707,36610,-88.09402,30.73321
708,35203,-86.8063028,33.5185384
709,35404,-87.50922,33.21489
710,35125,-86.27771,33.575213
711,36766,-87.727272,32.76021
712,35553,-87.41833,34.1641
713,35810,-86.625179,34.749466
714,35906,-86.05877,33.97303
715,35470,-88.196379,32.61923
716,35592,-88.11273,33.75504
717,36907,-88.36272,32.39149
718,35211,-86.86219,33.47856
719,36340,-85.877004,31.046035
720,35064,-86.91393,33.47989
721,36420,-86.48114,31.31366
722,36901,-88.13306,32.44846
723,36769,-87.604855,31.963958
724,35211,-86.86343,33.47919
725,36912,-88.295555,32.170634
726,36693,-88.14457,30.63619
727,35062,-87.06153,33.75276
728,36701,-87.019103,32.442353
729,35211,-86.86227,33.47859
730,35960,-85.66891,34.13952
731,36901,-87.789142,32.299183
732,36441,-87.26263,31.00269
733,36350,-85.491139,31.317308
734,36618,-88.12135,30.72406
735,35013,-86.51466,33.905896
736,35079,-86.77055,33.88152
737,35674,-87.69317,34.65972
738,36502,-87.50544,31.01811
739,35481,-88.017616,33.371578
740,35473,-87.60033,33.28125
741,35031,-86.58648,34.06612
742,35672,-87.40819,34.68196
743,36303,-85.43586,31.24002
744,35401,-87.55591,33.19683
745,35049,-86.58804,33.98235
746,35988,-85.822001,34.565289
747,35768,-86.051314,34.627479
748,35601,-86.99555,34.62061
749,35971,-85.90021,34.44835
750,35570,-88.00231,34.13327
751,35621,-86.76471,34.33351
752,35640,-86.92851,34.45292
753,35967,-85.71741,34.43814
754,35601,-86.99037,34.57494
755,35031,-86.4303,34.0835
756,35031,-86.58636,34.08517
757,35016,-86.49911,34.31644
758,35772,-85.81329,34.87523
759,35670,-86.62244,34.47225
760,35960,-85.66889,34.13945
761,35614,-86.93345,34.85645
762,35810,-86.606877,34.790308
763,35749,-86.748842,34.877406
764,35824,-86.726572,34.626774
765,35803,-86.564104,34.595413
766,35739,-86.82175,34.97815
767,35611,-87.15227,34.799298
768,35811,-86.57189,34.7656
769,35097,-86.61796,33.90765
770,35962,-85.99313,34.28624
771,35601,-86.96451,34.59244
772,35619,-86.69714,34.47446
773,35179,-86.86381,34.2435
774,35405,-87.50365,33.16846
775,36117,-86.2060814,32.377198
776,35810,-86.53651,34.81487
777,36607,-88.11272,30.69998
778,35180,-86.82499,33.88625
779,35650,-87.27554,34.49353
780,36618,-88.13568,30.7173
781,36467,-86.25541,31.30439
782,35749,-86.717872,34.881821
783,35217,-86.77325,33.57779
784,36606,-88.10181,30.65724
785,36862,-85.40302,32.90018
786,35750,-86.571816,34.927903
787,35094,-86.55124,33.54034
788,36695,-88.22413,30.6342
789,36078,-85.86295,32.52117
790,35477,-88.270368,32.950626
791,36345,-85.28949,31.35719
792,36108,-86.38047,32.35099
793,35020,-86.981034,33.38016
794,36375,-85.60388,31.08876
795,36265,-85.77207,33.8049
796,35064,-86.91182,33.48054
797,36109,-86.25769,32.39364
798,35633,-87.68346,34.87236
799,35967,-85.71285,34.44157
800,36312,-85.24702,31.18544
801,36116,-86.18278,32.33479
802,35601,-86.98995,34.61614
803,35957,-86.1738,34.20119
804,36303,-85.45425,31.31632
805,35022,-86.91463,33.3374
806,36804,-85.34074,32.55207
807,35976,-86.30873,34.34323
808,36701,-86.98737,32.36679
809,35023,-86.989352,33.454791
810,35645,-87.53782,34.86552
811,35959,-85.60965,34.22239
812,35603,-86.89375,34.52329
813,36106,-86.28967,32.37157
814,35209,-86.81672,33.46245
815,36301,-85.37541,31.19261
816,35810,-86.59975,34.76828
817,35097,-86.6134,33.91089
818,36532,-87.8787,30.52329
819,35020,-86.95996,33.39317
820,35630,-87.64883,34.83894
821,36081,-85.96533,31.80381
822,35816,-86.62198,34.72795
823,35033,-87.008075,34.028994
824,36618,-88.18612,30.74665
825,35064,-86.9245,33.46908
826,35801,-86.57763,34.74643
827,35903,-85.96085,33.99863
828,35958,-85.63026,34.90243
829,35811,-86.56137,34.79421
830,35023,-86.99732,33.45129
831,35215,-86.72395,33.65773
832,35127,-86.9591353,33.4907306
833,36604,-88.05949,30.6851
834,35739,-86.83471,34.99122
835,35243,-86.77348,33.42506
836,36009,-86.251611,31.5803605
837,35005,-86.92405,33.58333
838,35757,-86.71977,34.77162
839,36106,-86.24272,32.35226
840,36251,-85.84372,33.27379
841,35907,-86.03257,33.92414
842,36117,-86.20333,32.3806
843,35405,-87.525309,33.201457
844,35761,-86.45808,34.84408
845,35023,-86.98461,33.42242
846,35476,-87.56916,33.2334
847,35226,-86.807652,33.404391
848,35630,-87.6682,34.84253
849,35630,-87.68295,34.81626
850,35661,-87.64886,34.74374
851,36801,-85.3734,32.65066
852,36054,-86.37484,32.5209
853,35211,-86.87342,33.453
854,36106,-86.287486,32.370347
855,35020,-86.95957,33.39746
856,35207,-86.821111,33.556401
857,35020,-86.9685681,33.3873085
858,36274,-85.344539,33.151198
859,35020,-86.974142,33.414273
860,35208,-86.87894,33.49736
861,36867,-85.0047267,32.4765274
862,36867,-85.00455,32.47675
863,35218,-86.8994908,33.5083702
864,36116,-86.27583,32.32539
865,35401,-87.55296,33.20612
866,35203,-86.81058,33.51821
867,36106,-86.29295,32.35656
868,35205,-86.79573,33.50096
869,35213,-86.7546,33.5113
